timestamp,open,high,low,close,volume,regime,confidence
2026-03-12T01:17:00.000000,69924.74,69979.58,69922.06,69966.08,5.73728,0,0.0
2026-03-12T01:18:00.000000,69966.08,69995.99,69963.18,69966.09,3.09641,0,0.0
2026-03-12T01:19:00.000000,69966.09,69982.97,69953.36,69977.19,3.58259,0,0.0
2026-03-12T01:20:00.000000,69977.18,69989.0,69961.53,69961.53,7.75682,0,0.0
2026-03-12T01:21:00.000000,69961.54,69968.78,69916.19,69916.19,7.86596,0,0.0
2026-03-12T01:22:00.000000,69916.19,69938.0,69900.31,69914.67,5.68868,0,0.0
2026-03-12T01:23:00.000000,69914.66,69947.09,69905.32,69947.08,6.7925,0,0.0
2026-03-12T01:24:00.000000,69947.09,69972.97,69941.03,69949.03,17.83066,0,0.0
2026-03-12T01:25:00.000000,69949.02,69978.0,69915.14,69945.12,31.00487,0,0.0
2026-03-12T01:26:00.000000,69945.17,69956.72,69927.84,69937.53,14.28376,0,0.0
2026-03-12T01:27:00.000000,69937.54,69962.26,69937.53,69962.26,2.0363,0,0.0
2026-03-12T01:28:00.000000,69962.26,69994.0,69962.26,69982.06,5.39384,0,0.0
2026-03-12T01:29:00.000000,69982.06,69982.06,69874.87,69897.58,85.80464,0,0.0
2026-03-12T01:30:00.000000,69897.58,69959.89,69894.72,69932.89,55.42556,0,0.0
2026-03-12T01:31:00.000000,69932.89,69979.27,69932.89,69939.41,34.17882,0,0.0
2026-03-12T01:32:00.000000,69939.42,69945.42,69885.73,69886.25,8.44504,0,0.0
2026-03-12T01:33:00.000000,69886.26,69886.26,69796.64,69818.53,27.93977,0,0.0
2026-03-12T01:34:00.000000,69818.52,69861.13,69799.26,69799.27,8.84378,0,0.0
2026-03-12T01:35:00.000000,69799.26,69839.96,69794.35,69839.96,3.09595,0,0.0
2026-03-12T01:36:00.000000,69839.96,69857.42,69839.95,69843.22,3.58853,0,0.0
2026-03-12T01:37:00.000000,69843.22,69885.69,69843.22,69866.76,4.60871,0,0.0
2026-03-12T01:38:00.000000,69866.76,69866.76,69823.54,69829.58,12.82937,0,0.0
2026-03-12T01:39:00.000000,69829.58,69851.77,69829.58,69851.76,2.21147,0,0.885776937007904
2026-03-12T01:40:00.000000,69851.77,69922.96,69851.77,69915.3,2.8426,0,0.9437732696533203
2026-03-12T01:41:00.000000,69915.3,69934.19,69915.3,69934.18,0.91164,0,0.914989173412323
2026-03-12T01:42:00.000000,69934.18,69976.08,69934.18,69962.59,4.89319,0,0.9095267653465271
2026-03-12T01:43:00.000000,69962.59,69984.99,69957.14,69959.88,4.5447,0,0.9046149253845215
2026-03-12T01:44:00.000000,69959.88,69966.08,69935.84,69964.96,7.59074,0,0.8906658291816711
2026-03-12T01:45:00.000000,69964.97,69997.22,69964.97,69979.9,4.83914,0,0.9084638357162476
2026-03-12T01:46:00.000000,69979.91,69979.91,69955.2,69955.21,3.38393,0,0.9540192484855652
2026-03-12T01:47:00.000000,69955.2,69955.2,69896.32,69917.08,4.71855,0,0.9408362507820129
2026-03-12T01:48:00.000000,69917.08,69917.08,69879.36,69906.92,2.47972,0,0.9302867650985718
2026-03-12T01:49:00.000000,69906.92,69906.92,69776.04,69840.54,110.50673,0,0.7023264765739441
2026-03-12T01:50:00.000000,69840.55,69863.99,69790.28,69863.98,13.20843,0,0.8372456431388855
2026-03-12T01:51:00.000000,69863.98,69863.98,69795.3,69796.92,4.80653,0,0.8227562308311462
2026-03-12T01:52:00.000000,69796.92,69818.62,69762.08,69773.64,19.39874,0,0.7704867124557495
2026-03-12T01:53:00.000000,69773.65,69818.0,69754.94,69818.0,17.7827,0,0.8902232050895691
2026-03-12T01:54:00.000000,69818.0,69822.87,69803.83,69810.23,2.02688,0,0.8556548357009888
2026-03-12T01:55:00.000000,69810.23,69822.87,69805.07,69806.5,6.22376,0,0.8243380188941956
2026-03-12T01:56:00.000000,69806.5,69815.21,69777.9,69780.53,17.66535,0,0.7566714882850647
2026-03-12T01:57:00.000000,69780.53,69814.12,69779.67,69808.87,3.63697,0,0.8395199775695801
2026-03-12T01:58:00.000000,69808.87,69842.28,69808.86,69842.18,4.46076,0,0.9034702181816101
2026-03-12T01:59:00.000000,69842.19,69842.19,69829.42,69841.31,4.01034,0,0.828764796257019
2026-03-12T02:00:00.000000,69841.3,69841.3,69802.1,69802.1,3.03276,0,0.9951753616333008
2026-03-12T02:01:00.000000,69802.11,69847.08,69792.41,69820.0,5.37262,0,0.9943406581878662
2026-03-12T02:02:00.000000,69820.0,69838.63,69767.22,69791.31,5.02559,0,0.9842559695243835
2026-03-12T02:03:00.000000,69791.31,69852.67,69791.3,69822.87,3.26905,0,0.9899711608886719
2026-03-12T02:04:00.000000,69822.87,69862.55,69788.84,69834.98,5.77855,0,0.9927079081535339
2026-03-12T02:05:00.000000,69834.98,69848.11,69822.91,69837.47,1.62972,0,0.9902458190917969
2026-03-12T02:06:00.000000,69837.46,69876.68,69823.68,69876.66,4.89513,0,0.9907258152961731
2026-03-12T02:07:00.000000,69876.66,69876.66,69784.69,69855.95,6.47369,0,0.9946886301040649
2026-03-12T02:08:00.000000,69855.95,69887.93,69849.57,69868.37,6.12776,0,0.9867025017738342
2026-03-12T02:09:00.000000,69868.38,69868.38,69808.03,69846.37,6.76407,0,0.98784339427948
2026-03-12T02:10:00.000000,69846.37,69872.8,69832.79,69845.36,7.17443,0,0.9888201355934143
2026-03-12T02:11:00.000000,69845.36,69845.37,69808.98,69813.88,2.41454,0,0.9771891832351685
2026-03-12T02:12:00.000000,69813.87,69842.5,69780.79,69780.79,10.79855,0,0.9340860247612
2026-03-12T02:13:00.000000,69780.8,69818.0,69758.27,69817.99,10.92978,0,0.9704842567443848
2026-03-12T02:14:00.000000,69817.99,69817.99,69784.1,69785.46,3.95007,0,0.9494506120681763
2026-03-12T02:15:00.000000,69785.45,69824.0,69768.75,69824.0,11.14684,0,0.9555637836456299
2026-03-12T02:16:00.000000,69824.0,69824.0,69792.12,69792.12,1.90636,0,0.9898664951324463
2026-03-12T02:17:00.000000,69792.13,69792.13,69735.29,69736.32,13.19008,0,0.9661622643470764
2026-03-12T02:18:00.000000,69736.33,69751.51,69688.0,69688.01,19.23339,0,0.9441901445388794
2026-03-12T02:19:00.000000,69688.01,69698.0,69592.87,69605.38,28.52839,0,0.7580045461654663
2026-03-12T02:20:00.000000,69605.39,69605.39,69529.17,69558.86,37.15881,0,0.7945812344551086
2026-03-12T02:21:00.000000,69558.85,69570.9,69520.37,69528.78,8.05626,0,0.7654023170471191
2026-03-12T02:22:00.000000,69528.79,69553.05,69511.86,69553.05,13.56137,0,0.7407014966011047
2026-03-12T02:23:00.000000,69553.05,69598.17,69553.05,69576.3,6.80076,0,0.7048107981681824
2026-03-12T02:24:00.000000,69576.3,69600.82,69558.15,69558.16,6.43987,0,0.6040529012680054
2026-03-12T02:25:00.000000,69558.16,69609.7,69549.03,69609.7,4.77001,0,0.8688099980354309
2026-03-12T02:26:00.000000,69609.7,69637.35,69609.7,69637.35,5.82072,0,0.8723762035369873
2026-03-12T02:27:00.000000,69637.35,69658.79,69637.34,69654.01,3.40345,0,0.875007152557373
2026-03-12T02:28:00.000000,69654.01,69658.79,69631.46,69631.47,6.37515,0,0.8611482381820679
2026-03-12T02:29:00.000000,69631.46,69638.43,69605.45,69605.45,2.11839,0,0.7719964385032654
2026-03-12T02:30:00.000000,69605.45,69615.21,69589.72,69589.76,5.11476,0,0.8325738906860352
2026-03-12T02:31:00.000000,69589.76,69607.06,69589.76,69607.06,3.15201,0,0.884649932384491
2026-03-12T02:32:00.000000,69607.06,69607.06,69519.91,69519.91,13.26382,0,0.7431750893592834
2026-03-12T02:33:00.000000,69519.91,69523.97,69501.0,69501.0,7.71793,0,0.743293821811676
2026-03-12T02:34:00.000000,69501.01,69643.46,69501.0,69621.34,116.46671,0,0.8065923452377319
2026-03-12T02:35:00.000000,69621.35,69631.06,69498.86,69507.58,84.63197,0,0.4960465133190155
2026-03-12T02:36:00.000000,69507.59,69507.59,69471.45,69479.75,10.21251,0,0.6835516095161438
2026-03-12T02:37:00.000000,69479.75,69491.12,69364.99,69416.13,70.95381,0,0.9081669449806213
2026-03-12T02:38:00.000000,69416.13,69440.79,69400.0,69417.08,14.56266,0,0.896581768989563
2026-03-12T02:39:00.000000,69417.09,69440.78,69417.09,69424.09,5.43367,0,0.9142662882804871
2026-03-12T02:40:00.000000,69424.1,69427.42,69357.8,69427.42,15.41226,0,0.792669951915741
2026-03-12T02:41:00.000000,69427.41,69474.19,69421.8,69446.11,11.43082,0,0.8630625605583191
2026-03-12T02:42:00.000000,69446.12,69460.68,69415.58,69440.8,4.38637,0,0.7534242868423462
2026-03-12T02:43:00.000000,69440.65,69449.09,69424.72,69430.91,2.21709,0,0.6856229901313782
2026-03-12T02:44:00.000000,69430.91,69459.71,69430.9,69459.7,3.09502,0,0.8208956718444824
2026-03-12T02:45:00.000000,69459.71,69487.0,69459.71,69474.07,1.62472,0,0.9186903238296509
2026-03-12T02:46:00.000000,69474.07,69485.39,69466.86,69478.2,1.08389,0,0.8979153633117676
2026-03-12T02:47:00.000000,69478.19,69478.19,69420.07,69461.86,12.11299,0,0.9257235527038574
2026-03-12T02:48:00.000000,69461.85,69474.19,69442.0,69449.15,4.69303,0,0.9280478954315186
2026-03-12T02:49:00.000000,69449.15,69458.51,69425.6,69425.6,1.48378,0,0.9178916215896606
2026-03-12T02:50:00.000000,69425.6,69425.61,69387.01,69387.01,5.57771,0,0.8781661987304688
2026-03-12T02:51:00.000000,69387.01,69387.01,69274.21,69279.07,35.46551,0,0.5416545867919922
2026-03-12T02:52:00.000000,69279.07,69295.66,69246.6,69257.84,11.51395,0,0.7022509574890137
2026-03-12T02:53:00.000000,69257.85,69265.01,69233.52,69233.53,8.51063,0,0.619503915309906
2026-03-12T02:54:00.000000,69233.52,69270.96,69226.52,69270.96,7.86908,0,0.5856977105140686
2026-03-12T02:55:00.000000,69270.95,69322.9,69270.95,69319.91,4.94278,0,0.6086717844009399
2026-03-12T02:56:00.000000,69319.9,69340.98,69306.11,69321.43,3.29695,0,0.5529876351356506
2026-03-12T02:57:00.000000,69321.44,69343.27,69316.18,69317.95,9.17104,0,0.669032633304596
2026-03-12T02:58:00.000000,69317.95,69335.98,69315.03,69315.03,10.88584,0,0.7368777394294739
2026-03-12T02:59:00.000000,69315.04,69315.04,69283.69,69286.56,3.95982,0,0.6541396975517273
2026-03-12T03:00:00.000000,69286.55,69296.82,69246.23,69275.38,10.55619,0,0.9933939576148987
2026-03-12T03:01:00.000000,69275.37,69340.65,69275.37,69334.0,13.15841,0,0.9885086417198181
2026-03-12T03:02:00.000000,69334.0,69334.01,69311.0,69313.61,11.81202,0,0.9767860174179077
2026-03-12T03:03:00.000000,69313.6,69340.65,69313.6,69323.78,4.80921,0,0.9703494310379028
2026-03-12T03:04:00.000000,69323.78,69371.48,69323.77,69356.51,8.3569,0,0.9732388854026794
2026-03-12T03:05:00.000000,69356.5,69356.5,69331.47,69344.15,3.46176,0,0.9612877368927002
2026-03-12T03:06:00.000000,69344.14,69400.0,69330.0,69400.0,11.90902,0,0.9399104714393616
2026-03-12T03:07:00.000000,69400.0,69420.0,69375.47,69404.68,8.47318,0,0.9417669177055359
2026-03-12T03:08:00.000000,69404.69,69404.69,69388.47,69388.48,1.6791,0,0.973132312297821
2026-03-12T03:09:00.000000,69388.47,69388.48,69365.25,69367.25,2.62986,0,0.9929127097129822
2026-03-12T03:10:00.000000,69367.25,69378.19,69360.28,69360.28,1.10511,0,0.9867379069328308
2026-03-12T03:11:00.000000,69360.29,69360.29,69314.55,69314.55,3.51146,0,0.97917640209198
2026-03-12T03:12:00.000000,69314.55,69364.38,69300.0,69300.0,5.66659,0,0.9709048271179199
2026-03-12T03:13:00.000000,69300.01,69357.04,69300.01,69357.04,4.2914,0,0.9735444188117981
2026-03-12T03:14:00.000000,69357.04,69379.23,69357.04,69367.3,1.25325,0,0.9621276259422302
2026-03-12T03:15:00.000000,69367.31,69397.59,69367.09,69397.59,4.59475,0,0.9640379548072815
2026-03-12T03:16:00.000000,69397.6,69402.57,69361.35,69381.02,3.82618,0,0.9679055213928223
2026-03-12T03:17:00.000000,69381.02,69392.69,69375.34,69392.69,2.81771,0,0.9616977572441101
2026-03-12T03:18:00.000000,69392.69,69412.69,69392.68,69409.32,6.04341,0,0.9450802803039551
2026-03-12T03:19:00.000000,69409.32,69424.18,69409.02,69421.45,7.39982,0,0.7958199977874756
2026-03-12T03:20:00.000000,69421.44,69476.73,69421.44,69476.73,6.14913,0,0.8679919242858887
2026-03-12T03:21:00.000000,69476.72,69494.34,69437.37,69449.5,11.03602,0,0.7913985848426819
2026-03-12T03:22:00.000000,69450.06,69454.35,69427.01,69427.02,14.04378,0,0.7308964729309082
2026-03-12T03:23:00.000000,69427.02,69462.0,69427.02,69457.12,5.48022,0,0.7280700206756592
2026-03-12T03:24:00.000000,69457.13,69500.0,69457.13,69475.25,6.2255,0,0.8089174032211304
2026-03-12T03:25:00.000000,69475.26,69475.26,69440.82,69445.72,4.52833,0,0.7434592843055725
2026-03-12T03:26:00.000000,69445.71,69452.8,69405.69,69419.53,5.592,0,0.68629390001297
2026-03-12T03:27:00.000000,69419.54,69450.04,69419.53,69450.04,5.75724,0,0.7211968302726746
2026-03-12T03:28:00.000000,69450.04,69454.0,69410.04,69410.04,3.01688,1,0.523608922958374
2026-03-12T03:29:00.000000,69410.05,69446.77,69410.04,69420.01,7.73226,1,0.5874543786048889
2026-03-12T03:30:00.000000,69420.0,69429.69,69401.37,69426.64,6.42929,0,0.8102204203605652
2026-03-12T03:31:00.000000,69426.63,69429.69,69406.86,69420.97,7.77884,0,0.8306548595428467
2026-03-12T03:32:00.000000,69420.97,69522.97,69420.96,69516.03,13.50681,0,0.7205891013145447
2026-03-12T03:33:00.000000,69516.03,69600.88,69516.0,69582.59,29.35658,0,0.8327831625938416
2026-03-12T03:34:00.000000,69582.59,69589.19,69557.79,69589.18,5.47241,0,0.7892173528671265
2026-03-12T03:35:00.000000,69589.18,69589.19,69516.63,69528.02,4.05859,0,0.6780539155006409
2026-03-12T03:36:00.000000,69528.02,69542.84,69515.0,69515.01,3.24799,0,0.6507964134216309
2026-03-12T03:37:00.000000,69515.01,69532.28,69502.81,69526.25,4.19589,0,0.6946671009063721
2026-03-12T03:38:00.000000,69526.24,69552.0,69526.24,69531.29,10.21794,0,0.7650760412216187
2026-03-12T03:39:00.000000,69531.28,69585.2,69531.28,69560.0,8.29778,0,0.8916212320327759
2026-03-12T03:40:00.000000,69560.0,69571.91,69549.83,69561.83,2.69443,0,0.7869461178779602
2026-03-12T03:41:00.000000,69561.83,69626.57,69561.83,69600.01,10.17321,0,0.7915787696838379
2026-03-12T03:42:00.000000,69600.0,69605.76,69587.58,69605.76,2.94745,0,0.7636092901229858
2026-03-12T03:43:00.000000,69605.76,69628.25,69568.66,69568.66,5.30182,0,0.5896215438842773
2026-03-12T03:44:00.000000,69568.67,69568.67,69556.32,69561.36,1.35904,0,0.621503472328186
2026-03-12T03:45:00.000000,69561.36,69561.36,69520.83,69529.39,3.8453,1,0.5692257285118103
2026-03-12T03:46:00.000000,69529.38,69537.26,69435.18,69435.19,15.02739,1,0.9609330296516418
2026-03-12T03:47:00.000000,69435.18,69435.18,69310.0,69339.84,17.49949,1,0.9842451214790344
2026-03-12T03:48:00.000000,69339.84,69339.84,69285.71,69323.59,10.36341,1,0.9852039813995361
2026-03-12T03:49:00.000000,69323.59,69377.11,69323.59,69363.49,9.00638,1,0.8987894654273987
2026-03-12T03:50:00.000000,69363.49,69433.23,69363.49,69418.46,6.24265,1,0.49540719389915466
2026-03-12T03:51:00.000000,69418.46,69418.46,69376.15,69380.94,2.05761,0,0.5127771496772766
2026-03-12T03:52:00.000000,69380.95,69435.0,69380.95,69424.89,5.1681,1,0.509784996509552
2026-03-12T03:53:00.000000,69424.89,69424.9,69399.9,69399.91,5.09872,1,0.7097308039665222
2026-03-12T03:54:00.000000,69399.91,69409.07,69399.91,69406.71,5.35525,1,0.6240330338478088
2026-03-12T03:55:00.000000,69406.71,69429.77,69406.0,69429.77,7.1476,1,0.6671327352523804
2026-03-12T03:56:00.000000,69429.77,69474.19,69429.76,69474.18,3.25717,1,0.5811371803283691
2026-03-12T03:57:00.000000,69474.19,69474.19,69440.0,69440.01,2.85136,1,0.5477898716926575
2026-03-12T03:58:00.000000,69440.01,69440.01,69432.0,69435.19,16.60833,1,0.5258854627609253
2026-03-12T03:59:00.000000,69435.18,69446.61,69435.18,69446.61,3.6549,1,0.504102349281311
2026-03-12T04:00:00.000000,69446.61,69467.15,69446.6,69467.15,4.26873,0,0.9998713731765747
2026-03-12T04:01:00.000000,69467.15,69570.89,69467.14,69531.81,28.41339,0,0.9991050362586975
2026-03-12T04:02:00.000000,69531.81,69531.81,69509.17,69509.18,5.83747,0,0.9984985589981079
2026-03-12T04:03:00.000000,69509.17,69558.17,69509.17,69553.74,4.14968,0,0.9958622455596924
2026-03-12T04:04:00.000000,69553.74,69588.25,69542.99,69569.43,33.18561,0,0.9868310689926147
2026-03-12T04:05:00.000000,69569.43,69569.43,69543.87,69550.32,3.00164,0,0.995505690574646
2026-03-12T04:06:00.000000,69550.32,69550.32,69528.23,69550.31,3.83486,0,0.9936809539794922
2026-03-12T04:07:00.000000,69550.32,69648.53,69550.31,69641.65,11.25862,0,0.9955938458442688
2026-03-12T04:08:00.000000,69641.64,69676.88,69620.11,69623.61,11.07525,0,0.99112468957901
2026-03-12T04:09:00.000000,69623.62,69665.93,69623.62,69641.64,6.18757,0,0.9879809021949768
2026-03-12T04:10:00.000000,69641.64,69665.93,69623.62,69623.63,3.7936,0,0.9860132336616516
2026-03-12T04:11:00.000000,69623.62,69672.09,69623.62,69640.0,5.00295,0,0.9841817021369934
2026-03-12T04:12:00.000000,69640.0,69640.0,69614.02,69626.76,1.55501,0,0.9791722893714905
2026-03-12T04:13:00.000000,69626.76,69626.77,69591.77,69606.31,3.83836,0,0.9705050587654114
2026-03-12T04:14:00.000000,69606.32,69609.87,69586.83,69586.84,1.31153,0,0.9294516444206238
2026-03-12T04:15:00.000000,69586.84,69609.87,69566.25,69572.29,3.0184,0,0.9736781120300293
2026-03-12T04:16:00.000000,69572.28,69595.29,69572.28,69583.59,7.67988,0,0.9875074028968811
2026-03-12T04:17:00.000000,69583.6,69583.6,69558.36,69570.0,8.36956,0,0.9949395656585693
2026-03-12T04:18:00.000000,69570.0,69570.01,69517.11,69517.12,11.36093,0,0.9657396674156189
2026-03-12T04:19:00.000000,69517.12,69584.0,69517.11,69566.28,4.73817,0,0.9758507013320923
2026-03-12T04:20:00.000000,69566.28,69580.67,69528.72,69532.9,3.13249,0,0.9507981538772583
2026-03-12T04:21:00.000000,69532.9,69537.26,69523.25,69536.39,1.17803,0,0.9756397604942322
2026-03-12T04:22:00.000000,69536.4,69536.4,69529.5,69536.39,2.31726,0,0.9777635335922241
2026-03-12T04:23:00.000000,69536.39,69536.39,69500.0,69513.61,1.73518,0,0.9153852462768555
2026-03-12T04:24:00.000000,69513.62,69513.62,69472.0,69477.37,3.2152,0,0.9233842492103577
2026-03-12T04:25:00.000000,69477.37,69484.13,69458.89,69474.69,1.93302,0,0.9163172841072083
2026-03-12T04:26:00.000000,69474.68,69494.06,69474.68,69488.18,2.81446,0,0.9619958996772766
2026-03-12T04:27:00.000000,69488.18,69494.06,69479.92,69479.92,0.50425,0,0.963360607624054
2026-03-12T04:28:00.000000,69479.93,69497.78,69479.93,69489.29,1.67002,0,0.949605405330658
2026-03-12T04:29:00.000000,69489.3,69495.44,69483.05,69485.49,1.50072,0,0.9778504967689514
2026-03-12T04:30:00.000000,69485.49,69485.49,69458.89,69474.08,2.69331,0,0.9975887537002563
2026-03-12T04:31:00.000000,69474.09,69480.21,69463.84,69463.84,2.34181,0,0.9972684383392334
2026-03-12T04:32:00.000000,69463.85,69463.85,69408.73,69413.44,8.19519,0,0.9927700161933899
2026-03-12T04:33:00.000000,69413.44,69461.04,69413.44,69457.33,2.63543,0,0.993164598941803
2026-03-12T04:34:00.000000,69457.33,69457.33,69419.38,69419.38,1.5523,0,0.9744809865951538
2026-03-12T04:35:00.000000,69419.37,69419.37,69343.52,69350.44,5.53047,0,0.9455125331878662
2026-03-12T04:36:00.000000,69350.44,69350.44,69309.23,69321.5,3.70319,0,0.9322119355201721
2026-03-12T04:37:00.000000,69321.5,69338.6,69300.0,69338.6,13.3647,0,0.8774528503417969
